domain	nc	size	name
Bacteria	0.914474	942342	UP000198398_2017485.acs
Bacteria	0.894113	1496879	UP000198403_1938746.acs
Bacteria	0.933358	542900	UP000198405_240169.acs
Bacteria	0.920298	1107110	UP000198409_1214787.acs
Bacteria	0.937236	1173358	UP000198412_691689.acs
Bacteria	0.893133	2964689	UP000198415_52697.acs
Bacteria	0.931828	1366683	UP000198417_1608407.acs
Bacteria	0.911181	1391492	UP000198418_1074.acs
Bacteria	0.898142	2593954	UP000198420_134959.acs
Bacteria	0.926967	1534549	UP000198426_1031541.acs
Bacteria	0.933526	1702560	UP000198432_1610492.acs
Bacteria	0.946662	516464	UP000198461_364032.acs
Bacteria	0.936236	1177209	UP000198500_574349.acs
Bacteria	0.944353	889011	UP000198503_1855400.acs
Bacteria	0.884971	1439885	UP000198504_1036181.acs
Bacteria	0.91048	890840	UP000198506_153730.acs
Bacteria	0.942894	2097683	UP000198510_1075417.acs
Bacteria	0.93012	1388451	UP000198515_1005667.acs
Bacteria	0.94978	624644	UP000198517_1071918.acs
Bacteria	0.928735	1217568	UP000198519_488535.acs
Bacteria	0.905292	894391	UP000198520_285351.acs
Bacteria	0.938481	1587142	UP000198521_1038014.acs
Bacteria	0.920775	1035390	UP000198524_1761781.acs
Bacteria	0.918643	1252047	UP000198525_376427.acs
Bacteria	0.936389	1128700	UP000198526_1855373.acs
Bacteria	0.921174	1935185	UP000198529_1855289.acs
Bacteria	0.89037	2911099	UP000198530_1761903.acs
Bacteria	0.926566	942030	UP000198534_1048340.acs
Bacteria	0.929062	1860191	UP000198538_582692.acs
Bacteria	0.899257	1234146	UP000198539_564137.acs
Bacteria	0.900509	1328520	UP000198546_675864.acs
Bacteria	0.93854	1314228	UP000198547_1881065.acs
Bacteria	0.936558	733002	UP000198548_426703.acs
Bacteria	0.919699	1114449	UP000198552_1527607.acs
Bacteria	0.918775	1269223	UP000198553_930146.acs
Bacteria	0.944352	818176	UP000198555_420404.acs
Bacteria	0.931024	618545	UP000198556_137733.acs
Bacteria	0.925078	839769	UP000198558_69824.acs
Bacteria	0.914789	439607	UP000198559_235205.acs
Bacteria	0.950629	959883	UP000198560_1855325.acs
Bacteria	0.937087	1436652	UP000198561_680127.acs
Bacteria	0.929414	615918	UP000198564_1130080.acs
Bacteria	0.940179	1301525	UP000198565_334253.acs
Bacteria	0.885722	2673518	UP000198568_1761906.acs
Bacteria	0.939785	1241661	UP000198571_1601833.acs
Bacteria	0.939717	811945	UP000198573_1855299.acs
Bacteria	0.914233	1348227	UP000198575_578942.acs
Bacteria	0.944231	730157	UP000198577_937334.acs
Bacteria	0.89383	2936693	UP000198582_394193.acs
Bacteria	0.937996	1218288	UP000198584_571932.acs
Bacteria	0.872115	1512024	UP000198589_1798228.acs
Bacteria	0.921559	1135375	UP000198591_1882831.acs
Bacteria	0.927838	2081436	UP000198594_1761882.acs
Bacteria	0.941445	1005208	UP000198596_935223.acs
Bacteria	0.904628	1144006	UP000198597_94869.acs
Bacteria	0.911196	2451505	UP000198598_662367.acs
Bacteria	0.915881	1282213	UP000198599_1005928.acs
Bacteria	0.917448	1428680	UP000198602_1566283.acs
Bacteria	0.910591	711518	UP000198604_1608583.acs
Bacteria	0.922756	1727204	UP000198606_29435.acs
Bacteria	0.914606	1358461	UP000198607_83767.acs
Bacteria	0.926499	1510494	UP000198608_610332.acs
Bacteria	0.919637	821077	UP000198611_1123397.acs
Bacteria	0.90689	1586320	UP000198615_1123362.acs
Bacteria	0.93635	738748	UP000198616_40518.acs
Bacteria	0.909642	2166649	UP000198617_1882747.acs
Bacteria	0.942683	1095241	UP000198618_930131.acs
Bacteria	0.919835	1178405	UP000198619_84698.acs
Bacteria	0.943497	876671	UP000198620_1233.acs
Bacteria	0.921147	741156	UP000198621_1520815.acs
Bacteria	0.944065	1312960	UP000198623_1045558.acs
Bacteria	0.932455	922494	UP000198625_415015.acs
Bacteria	0.943911	1154851	UP000198626_1855374.acs
Bacteria	0.945354	833364	UP000198629_492660.acs
Bacteria	0.923349	1780096	UP000198631_1855305.acs
Bacteria	0.937188	962042	UP000198633_1780379.acs
Bacteria	0.927492	1201575	UP000198634_657014.acs
Bacteria	0.934608	1275674	UP000198636_1120976.acs
Bacteria	0.92979	1546274	UP000198637_1882832.acs
Bacteria	0.918858	1708161	UP000198638_83784.acs
Bacteria	0.906849	1660706	UP000198639_1164594.acs
Bacteria	0.943889	917619	UP000198640_44576.acs
Bacteria	0.928989	1106853	UP000198641_284577.acs
Bacteria	0.94359	1011085	UP000198642_237679.acs
Bacteria	0.928425	815008	UP000198643_1792306.acs
Bacteria	0.940307	1168533	UP000198644_650891.acs
Bacteria	0.942675	867502	UP000198645_200120.acs
Bacteria	0.938452	874636	UP000198648_1299341.acs
Bacteria	0.897703	1380600	UP000198649_1005945.acs
Bacteria	0.89921	586317	UP000198651_1561003.acs
Bacteria	0.945436	939179	UP000198652_1200747.acs
Bacteria	0.913254	1244899	UP000198654_119000.acs
Bacteria	0.933394	1014305	UP000198660_1155944.acs
Bacteria	0.929536	940472	UP000198661_201973.acs
Bacteria	0.907057	1656086	UP000198662_380244.acs
Bacteria	0.938587	660971	UP000198668_745365.acs
Bacteria	0.936237	1905442	UP000198670_1477437.acs
Bacteria	0.924358	889806	UP000198672_61595.acs
Bacteria	0.956128	1074683	UP000198673_1761889.acs
Bacteria	0.884917	1532383	UP000198680_1137991.acs
Bacteria	0.897053	2450462	UP000198683_683260.acs
Bacteria	0.92139	2204178	UP000198686_1855288.acs
Bacteria	0.894804	3147326	UP000198688_113562.acs
Bacteria	0.875753	2647247	UP000198690_1839783.acs
Bacteria	0.915789	2143361	UP000198691_1881038.acs
Bacteria	0.925777	1200560	UP000198693_463301.acs
Bacteria	0.931086	992148	UP000198694_407036.acs
Bacteria	0.893308	1446485	UP000198695_570446.acs
Bacteria	0.925766	2176029	UP000198699_1566278.acs
Bacteria	0.894466	978152	UP000198701_386301.acs
Bacteria	0.907534	952581	UP000198702_1793723.acs
Bacteria	0.894337	1452153	UP000198703_89524.acs
Bacteria	0.897705	1718207	UP000198704_582672.acs
Bacteria	0.948993	1002700	UP000198705_649333.acs
Bacteria	0.907791	1715093	UP000198706_137658.acs
Bacteria	0.897851	1930919	UP000198707_1144548.acs
Bacteria	0.929182	1143512	UP000198710_1881030.acs
Bacteria	0.941224	1219434	UP000198711_1235997.acs
Bacteria	0.945164	971557	UP000198713_1520802.acs
Bacteria	0.912065	2093348	UP000198714_1502753.acs
Bacteria	0.909939	1474294	UP000198716_673379.acs
Bacteria	0.937946	887233	UP000198718_393762.acs
Bacteria	0.909766	2005983	UP000198719_1855315.acs
Bacteria	0.881831	3140949	UP000198720_1761904.acs
Bacteria	0.945021	1437045	UP000198724_1436961.acs
Bacteria	0.881414	1734616	UP000198727_587909.acs
Bacteria	0.896701	1477901	UP000198728_441112.acs
Bacteria	0.933298	867340	UP000198729_51642.acs
Bacteria	0.885394	1471707	UP000198730_1881103.acs
Bacteria	0.944302	914779	UP000198732_133720.acs
Bacteria	0.93728	1577750	UP000198735_1566279.acs
Bacteria	0.932131	1215056	UP000198736_1742973.acs
Bacteria	0.894867	1470634	UP000198741_1090615.acs
Bacteria	0.909947	1408684	UP000198742_402596.acs
Bacteria	0.920818	1080969	UP000198744_43775.acs
Bacteria	0.945974	924818	UP000198746_1520804.acs
Bacteria	0.924883	1385678	UP000198749_355243.acs
Bacteria	0.886138	2687042	UP000198750_1839774.acs
Bacteria	0.926201	977043	UP000198752_269670.acs
Bacteria	0.892796	3163011	UP000198754_1855348.acs
Bacteria	0.913869	1162880	UP000198755_1612308.acs
Bacteria	0.946572	1425429	UP000198756_279824.acs
Bacteria	0.945534	1773835	UP000198757_1285928.acs
Bacteria	0.934091	2436871	UP000198758_1881040.acs
Bacteria	0.917875	1190717	UP000198761_933059.acs
Bacteria	0.912254	1253589	UP000198762_430453.acs
Bacteria	0.912941	2095554	UP000198763_1882774.acs
Bacteria	0.880768	1962101	UP000198765_299146.acs
Bacteria	0.939285	1182256	UP000198767_1156985.acs
Bacteria	0.89909	2645916	UP000198770_1855321.acs
Bacteria	0.941339	1035802	UP000198771_617002.acs
Bacteria	0.932975	940644	UP000198772_1855333.acs
Bacteria	0.940101	1228723	UP000198773_152573.acs
Bacteria	0.94082	979425	UP000198774_1780378.acs
Bacteria	0.926039	1040143	UP000198778_745820.acs
Bacteria	0.919643	1554900	UP000198781_187868.acs
Bacteria	0.908768	1520412	UP000198784_289003.acs
Bacteria	0.944206	1141595	UP000198785_683125.acs
Bacteria	0.946748	1512798	UP000198790_237018.acs
Bacteria	0.922383	1239690	UP000198792_1250198.acs
Bacteria	0.895216	1370096	UP000198793_1166073.acs
Bacteria	0.933742	1091612	UP000198796_871651.acs
Bacteria	0.954373	954799	UP000198798_1761885.acs
Bacteria	0.941079	1286805	UP000198806_1527.acs
Bacteria	0.921826	1102135	UP000198807_650850.acs
Bacteria	0.89159	2675155	UP000198812_1855349.acs
Bacteria	0.92913	798870	UP000198813_1780376.acs
Bacteria	0.92256	833824	UP000198815_64702.acs
Bacteria	0.945285	657711	UP000198817_155865.acs
Bacteria	0.947698	806779	UP000198820_908615.acs
Bacteria	0.897631	1039962	UP000198822_399736.acs
Bacteria	0.913147	1249194	UP000198824_1166337.acs
Bacteria	0.900569	1314726	UP000198825_546874.acs
Bacteria	0.896278	2442273	UP000198826_1380357.acs
Bacteria	0.918978	872824	UP000198828_1123352.acs
Bacteria	0.92626	1315774	UP000198829_1881047.acs
Bacteria	0.91116	1209282	UP000198832_574651.acs
Bacteria	0.931301	577246	UP000198833_89093.acs
Bacteria	0.928536	1469863	UP000198834_1855292.acs
Bacteria	0.934915	888260	UP000198838_1120918.acs
Bacteria	0.934737	952477	UP000198843_1336804.acs
Bacteria	0.946255	932437	UP000198846_283786.acs
Bacteria	0.913888	1252127	UP000198847_112903.acs
Bacteria	0.939289	1541803	UP000198850_425514.acs
Bacteria	0.93755	1209490	UP000198851_1280847.acs
Bacteria	0.899515	1855314	UP000198852_95161.acs
Bacteria	0.930406	952482	UP000198853_549003.acs
Bacteria	0.93008	1549248	UP000198854_861298.acs
Bacteria	0.905234	1237299	UP000198859_642780.acs
Bacteria	0.94111	1180940	UP000198860_240303.acs
Bacteria	0.942034	1773304	UP000198862_1123010.acs
Bacteria	0.886034	1384685	UP000198863_333142.acs
Bacteria	0.918938	983503	UP000198867_995034.acs
Bacteria	0.915234	1765537	UP000198870_419481.acs
Bacteria	0.88151	1737720	UP000198873_1176198.acs
Bacteria	0.896958	3129723	UP000198878_218821.acs
Bacteria	0.914092	930413	UP000198881_574650.acs
Bacteria	0.944154	643248	UP000198883_97481.acs
Bacteria	0.923025	1273032	UP000198885_641238.acs
Bacteria	0.90274	2364209	UP000198886_1839780.acs
Bacteria	0.923658	1566301	UP000198887_1798194.acs
Bacteria	0.918434	1337184	UP000198889_177413.acs
Bacteria	0.89446	1136157	UP000198890_1424661.acs
Bacteria	0.904423	1471252	UP000198891_381665.acs
Bacteria	0.942864	1031845	UP000198892_1884432.acs
Bacteria	0.909549	1213260	UP000198893_569882.acs
Bacteria	0.942459	1072131	UP000198895_1798186.acs
Bacteria	0.940572	1846786	UP000198901_563176.acs
Bacteria	0.936511	524169	UP000198903_84521.acs
Bacteria	0.912245	2038431	UP000198908_416944.acs
Bacteria	0.942316	1012116	UP000198910_1520811.acs
Bacteria	0.917222	1304086	UP000198912_1882773.acs
Bacteria	0.921203	2014053	UP000198913_1884373.acs
Bacteria	0.933252	1126667	UP000198914_1244108.acs
Bacteria	0.934091	1701798	UP000198915_1884381.acs
Bacteria	0.937686	1704990	UP000198916_332977.acs
Bacteria	0.889489	1435585	UP000198919_351675.acs
Bacteria	0.882247	1562524	UP000198921_1137993.acs
Bacteria	0.917675	1184947	UP000198922_521013.acs
Bacteria	0.884965	2028968	UP000198923_504805.acs
Bacteria	0.888909	1791141	UP000198925_938405.acs
Bacteria	0.939815	1020791	UP000198926_1123755.acs
Bacteria	0.940308	1065806	UP000198927_1884359.acs
Bacteria	0.89616	1850761	UP000198928_1520580.acs
Bacteria	0.930658	873279	UP000198929_1121357.acs
Bacteria	0.946182	896055	UP000198931_1125876.acs
Bacteria	0.937863	1567055	UP000198935_1503961.acs
Bacteria	0.929133	1757981	UP000198936_1761880.acs
Bacteria	0.878619	1903892	UP000198937_683228.acs
Bacteria	0.927745	2421880	UP000198942_551995.acs
Bacteria	0.912695	836055	UP000198943_40841.acs
Bacteria	0.921822	1348307	UP000198944_1520812.acs
Bacteria	0.933868	818632	UP000198948_142588.acs
Bacteria	0.893433	1819251	UP000198949_58114.acs
Bacteria	0.875051	1376897	UP000198952_1798227.acs
Bacteria	0.892534	2733672	UP000198953_46177.acs
Bacteria	0.883928	1481554	UP000198960_673521.acs
Bacteria	0.920263	304118	UP000198961_343232.acs
Bacteria	0.943945	1098209	UP000198963_1249933.acs
Bacteria	0.946938	1510668	UP000198964_655355.acs
Bacteria	0.892823	1224731	UP000198966_1550233.acs
Bacteria	0.889215	1837287	UP000198967_366584.acs
Bacteria	0.940437	1512109	UP000198972_670482.acs
Bacteria	0.944598	938323	UP000198973_1776045.acs
Bacteria	0.931612	1253621	UP000198977_74348.acs
Bacteria	0.889715	1302803	UP000198981_1566299.acs
Bacteria	0.88505	1865002	UP000198983_117157.acs
Bacteria	0.921902	2498919	UP000198984_573321.acs
Bacteria	0.921771	1359486	UP000198993_1761751.acs
Bacteria	0.931425	584678	UP000198995_2741.acs
Bacteria	0.893033	1131742	UP000198997_1798215.acs
Bacteria	0.952601	749661	UP000198998_1520821.acs
Bacteria	0.948013	1056956	UP000198999_419940.acs
Bacteria	0.918181	1227194	UP000199002_592050.acs
Bacteria	0.898602	1303589	UP000199004_1005944.acs
Bacteria	0.927008	888209	UP000199006_29563.acs
Bacteria	0.937151	774726	UP000199008_576118.acs
Bacteria	0.90982	1117582	UP000199009_370764.acs
Bacteria	0.878877	1193049	UP000199012_988821.acs
Bacteria	0.879004	1172987	UP000199013_1839754.acs
Bacteria	0.863828	955155	UP000199015_1881057.acs
Bacteria	0.943993	793647	UP000199016_1200749.acs
Bacteria	0.912504	1244654	UP000199017_930129.acs
Bacteria	0.882951	1306711	UP000199019_587636.acs
Bacteria	0.881627	2276258	UP000199020_1839759.acs
Bacteria	0.926127	1822202	UP000199021_478744.acs
Bacteria	0.934715	1581086	UP000199024_474950.acs
Bacteria	0.899704	2303454	UP000199025_115433.acs
Bacteria	0.93432	1000721	UP000199026_576131.acs
Bacteria	0.911573	1705338	UP000199029_1227077.acs
Bacteria	0.946394	1483638	UP000199031_1465490.acs
Bacteria	0.930299	1268829	UP000199032_1742972.acs
Bacteria	0.886715	1642176	UP000199034_1045774.acs
Bacteria	0.921657	1039764	UP000199036_913024.acs
Bacteria	0.929505	874374	UP000199038_133724.acs
Bacteria	0.909208	1210563	UP000199039_1814289.acs
Bacteria	0.909866	1302872	UP000199040_442341.acs
Bacteria	0.947633	1398744	UP000199041_551991.acs
Bacteria	0.937932	2549895	UP000199045_104663.acs
Bacteria	0.931187	1245779	UP000199049_1855303.acs
Bacteria	0.892743	2246422	UP000199051_155974.acs
Bacteria	0.915866	1152950	UP000199053_246191.acs
Bacteria	0.894605	1370639	UP000199054_34002.acs
Bacteria	0.924575	946962	UP000199058_1122252.acs
Bacteria	0.945585	1386522	UP000199060_686796.acs
Bacteria	0.897239	2291314	UP000199063_1196353.acs
Bacteria	0.937937	709375	UP000199065_185761.acs
Bacteria	0.941299	837727	UP000199066_1462524.acs
Bacteria	0.923204	947897	UP000199067_1780377.acs
Bacteria	0.913925	1087853	UP000199068_1121325.acs
Bacteria	0.920531	1523614	UP000199071_665467.acs
Bacteria	0.926026	2125137	UP000199072_1391627.acs
Bacteria	0.913582	1432539	UP000199073_91360.acs
Bacteria	0.930309	1108822	UP000199074_429728.acs
Bacteria	0.938334	755664	UP000199081_426702.acs
Bacteria	0.93273	1198288	UP000199084_1884358.acs
Bacteria	0.913145	1127438	UP000199086_1577474.acs
Bacteria	0.921768	1494275	UP000199087_1499688.acs
Bacteria	0.884739	1475314	UP000199088_1052260.acs
Bacteria	0.947424	1097907	UP000199089_1520826.acs
Bacteria	0.883075	1392974	UP000199092_546871.acs
Bacteria	0.911319	1678086	UP000199093_555512.acs
Bacteria	0.932918	1547353	UP000199094_1855384.acs
Bacteria	0.944305	977637	UP000199095_237682.acs
Bacteria	0.930791	915179	UP000199102_1881054.acs
Bacteria	0.894664	2026290	UP000199103_630515.acs
Bacteria	0.937629	1420157	UP000199109_641691.acs
Bacteria	0.928889	1134252	UP000199110_390807.acs
Bacteria	0.897108	1417320	UP000199113_748909.acs
Bacteria	0.936557	1171335	UP000199117_1855336.acs
Bacteria	0.904919	1441178	UP000199118_356660.acs
Bacteria	0.901647	1576852	UP000199119_1177982.acs
Bacteria	0.891162	2028450	UP000199120_416943.acs
Bacteria	0.917683	1153430	UP000199127_1798184.acs
Bacteria	0.87355	2606032	UP000199131_1838281.acs
Bacteria	0.931655	1096786	UP000199132_1761887.acs
Bacteria	0.929728	1448404	UP000199133_1882761.acs
Bacteria	0.953003	1088372	UP000199134_645273.acs
Bacteria	0.936746	661021	UP000199136_82801.acs
Bacteria	0.94456	1275365	UP000199138_1224947.acs
Bacteria	0.93408	919271	UP000199139_306541.acs
Bacteria	0.934725	1267422	UP000199144_254406.acs
Bacteria	0.922309	1422546	UP000199145_1520807.acs
Bacteria	0.945029	983139	UP000199149_684065.acs
Bacteria	0.935314	1177575	UP000199150_260084.acs
Bacteria	0.920916	1745074	UP000199151_1855285.acs
Bacteria	0.889567	1494515	UP000199152_504800.acs
Bacteria	0.93905	1093900	UP000199153_287099.acs
Bacteria	0.904464	2409369	UP000199155_417292.acs
Bacteria	0.94793	935315	UP000199158_474960.acs
Bacteria	0.936191	1338924	UP000199159_930152.acs
Bacteria	0.942515	1029054	UP000199160_1855343.acs
Bacteria	0.925424	1245555	UP000199162_1798239.acs
Bacteria	0.939078	1005916	UP000199163_568899.acs
Bacteria	0.920675	1401671	UP000199164_1881043.acs
Bacteria	0.942591	1123027	UP000199167_364200.acs
Bacteria	0.910298	1669955	UP000199168_556533.acs
Bacteria	0.923797	1422198	UP000199169_1860102.acs
Bacteria	0.905969	1309268	UP000199174_1881031.acs
Bacteria	0.913206	1600958	UP000199177_1882751.acs
Bacteria	0.941896	1086550	UP000199179_1520801.acs
Bacteria	0.929187	1177105	UP000199180_364199.acs
Bacteria	0.936209	829626	UP000199182_258515.acs
Bacteria	0.918047	1016218	UP000199183_640635.acs
Bacteria	0.937312	665628	UP000199190_72304.acs
Bacteria	0.906913	1331043	UP000199191_1881068.acs
Bacteria	0.906031	2662575	UP000199192_1884311.acs
Bacteria	0.948761	1348941	UP000199201_1010.acs
Bacteria	0.882401	3474277	UP000199202_633440.acs
Bacteria	0.943007	1175143	UP000199203_454006.acs
Bacteria	0.946942	814396	UP000199204_1520816.acs
Bacteria	0.899776	2281250	UP000199205_293958.acs
Bacteria	0.915972	1151458	UP000199206_1166340.acs
Bacteria	0.878511	1894568	UP000199207_910347.acs
Bacteria	0.934482	1050301	UP000199208_1120920.acs
Bacteria	0.921746	994220	UP000199214_1855283.acs
Bacteria	0.928937	1744403	UP000199219_1566248.acs
Bacteria	0.900799	1448774	UP000199220_648782.acs
Bacteria	0.911688	1046496	UP000199223_856736.acs
Bacteria	0.945691	927119	UP000199225_86666.acs
Bacteria	0.935866	1263531	UP000199226_990371.acs
Bacteria	0.934037	754384	UP000199227_223786.acs
Bacteria	0.933298	873114	UP000199228_1732.acs
Bacteria	0.905525	1312095	UP000199229_582675.acs
Bacteria	0.946934	931524	UP000199230_159292.acs
Bacteria	0.918963	1330244	UP000199233_489703.acs
Bacteria	0.934554	1536085	UP000199236_655353.acs
Bacteria	0.942527	1079271	UP000199239_394264.acs
Bacteria	0.942298	1015609	UP000199242_1141221.acs
Bacteria	0.91729	1770870	UP000199246_1881035.acs
Bacteria	0.913336	1359855	UP000199249_651662.acs
Bacteria	0.920525	697987	UP000199252_1200721.acs
Bacteria	0.91815	1986648	UP000199253_1566262.acs
Bacteria	0.906368	1774871	UP000199255_1884369.acs
Bacteria	0.900523	1160108	UP000199258_335973.acs
Bacteria	0.924311	1079236	UP000199263_119641.acs
Bacteria	0.893628	1894394	UP000199265_1839773.acs
Bacteria	0.889083	3045133	UP000199275_1855351.acs
Bacteria	0.938015	476006	UP000199277_1855370.acs
Bacteria	0.94958	989764	UP000199278_1520828.acs
Bacteria	0.933172	1060539	UP000199283_188906.acs
Bacteria	0.90851	2310072	UP000199284_1855318.acs
Bacteria	0.916072	1253694	UP000199286_321339.acs
Bacteria	0.926952	1170774	UP000199290_375760.acs
Bacteria	0.945922	907111	UP000199293_1520819.acs
Bacteria	0.948349	886846	UP000199296_470826.acs
Bacteria	0.944073	1168915	UP000199297_641665.acs
